JobKey,JobId,JobTitle,JobLevel,JobTag
829,ProductManagerPMI,Product Manager,PM I,Product
830,DataScientistDataScientist2,Data Scientist,Data Scientist 2,ML / AI
831,SolutionArchitect5,Solution Architect,5,DevOps
832,DataScientistMidSenior,Data Scientist,Mid Senior,ML / AI
833,SoftwareEngineerL5a,Software Engineer,L5a,Distributed Systems (Back-End)
834,ProductManagerSr.,Product Manager,Sr.,Healthcare
835,SoftwareEngineerD4,Software Engineer,D4,Full Stack
836,SoftwareEngineerG7,Software Engineer,G7,Operating systems
837,MarketingDirector,Marketing,Director,Marketing
838,ProductDesignerL4P,Product Designer,L4P,ML / AI
839,SoftwareEngineeringManagerSDEM4,Software Engineering Manager,SDEM4,Full Stack
840,SoftwareEngineerTechLead,Software Engineer,Tech Lead,iOS
841,ProductManagerAssociateProductManager(PM),Product Manager,Associate Product Manager (PM),Product Manager
842,SoftwareEngineerContractor,Software Engineer,Contractor,Full Stack
843,ProductManagerGroupLead,Product Manager,Group Lead,API Development (Back-End)
844,DataScientistMid,Data Scientist,Mid,Games
845,SalesSalesLeader,Sales,Sales Leader,Sales
846,SoftwareEngineeringManagerM,Software Engineering Manager,M,ML / AI
847,ProductDesignerSeniorUserExperienceDesigner1,Product Designer,Senior User Experience Designer 1,UX Design
848,ProductManagerL3ExecutiveDirector,Product Manager,L3 Executive Director,Strategy
849,SoftwareEngineeringManagerIc,Software Engineering Manager,Ic,Web Development (Front-End)
850,DataScientistmid,Data Scientist,mid,ML / AI
851,SoftwareEngineerApplicationdeveloper3,Software Engineer,Application developer 3,Full Stack
852,DataScientistStaffDataScientist,Data Scientist,Staff Data Scientist,ML / AI
853,SoftwareEngineerSDEII(62),Software Engineer,SDE II (62),Full Stack
854,SoftwareEngineerGrade13,Software Engineer,Grade 13,Full Stack
855,ProductManagerPMII,Product Manager,PM II,Product
856,SoftwareEngineer24,Software Engineer,24,Full Stack
857,HardwareEngineerL4,Hardware Engineer,L4,HARDWARE
858,SoftwareEngineerPrincipal/Architect,Software Engineer,Principal / Architect,Full Stack
859,SoftwareEngineerSWEI,Software Engineer,SWE I,Full Stack
860,HardwareEngineerGrade10,Hardware Engineer,Grade 10,Hardware
861,SoftwareEngineeringManagerT4,Software Engineering Manager,T4,Distributed Systems (Back-End)
862,BusinessAnalyst62,Business Analyst,62,Business Operation
863,HardwareEngineer6,Hardware Engineer,6,hardware
864,SoftwareEngineeringManagerMts2,Software Engineering Manager,Mts 2,API Development (Back-End)
865,HardwareEngineerGrade7,Hardware Engineer,Grade 7,Hardware
866,HardwareEngineerEngineer,Hardware Engineer,Engineer,Hardware
867,SoftwareEngineer602,Software Engineer,602,Web Development (Front-End)
868,ProductManagerSrUXDesigner,Product Manager,Sr UX Designer,Web Development (Front-End)
869,ProductDesignerManager,Product Designer,Manager,Full Stack
870,SoftwareEngineerT3-2,Software Engineer,T3-2,Networking
871,SoftwareEngineeringManagerDevelopmentManager,Software Engineering Manager,Development Manager,Distributed Systems (Back-End)
872,ProductDesignerGrade8,Product Designer,Grade 8,Design
873,DataScientist8,Data Scientist,8,ML / AI
874,SoftwareEngineerT2-2,Software Engineer,T2-2,Full Stack
875,SoftwareEngineerSoftwareDeveloper,Software Engineer,Software Developer,Distributed Systems (Back-End)
876,SolutionArchitectP5,Solution Architect,P5,Security
877,SoftwareEngineerDirectorofSoftwareEng,Software Engineer,Director of Software Eng,Full Stack
878,ProductManagerM4,Product Manager,M4,API Development (Back-End)
879,ProductManagerPM3,Product Manager,PM 3,Web Development (Front-End)
880,ProductDesignerIC2,Product Designer,IC2,Web Development (Front-End)
881,DataScientist9,Data Scientist,9,ML / AI
882,SoftwareEngineerm3,Software Engineer,m3,DevOps
883,SoftwareEngineerIc4,Software Engineer,Ic4,API Development (Back-End)
884,SoftwareEngineerBaselineSWE,Software Engineer,Baseline SWE,iOS
885,DataScientistEngineerII,Data Scientist,Engineer II,ML / AI
886,SoftwareEngineerN,Software Engineer,N,Full Stack
887,SoftwareEngineerCoreDeveloper,Software Engineer,Core Developer,Distributed Systems (Back-End)
888,SoftwareEngineert2,Software Engineer,t2,Distributed Systems (Back-End)
889,ProductDesignerDesignerI,Product Designer,Designer I,Design Experience
890,SoftwareEngineeringManagerMGR1,Software Engineering Manager,MGR1,Security
891,SoftwareEngineere5,Software Engineer,e5,Mobile (iOS + Android)
892,DataScientistDatascientist,Data Scientist,Data scientist,ML / AI
893,SoftwareEngineerSeniorSoftwareEngineer2,Software Engineer,Senior Software Engineer 2,Distributed Systems (Back-End)
894,SoftwareEngineeringManagerSoftwaredevelopmentdirector,Software Engineering Manager,Software development director,Distributed Systems (Back-End)
895,SoftwareEngineerict4,Software Engineer,ict4,Connectivity
896,SoftwareEngineeringManager5a,Software Engineering Manager,5a,Full Stack
897,SoftwareEngineeringManager12,Software Engineering Manager,12,Distributed Systems (Back-End)
898,SolutionArchitectL9,Solution Architect,L9,Cloud
899,SoftwareEngineeringManagerX8,Software Engineering Manager,X8,Distributed Systems (Back-End)
900,DataScientistEntryLevel,Data Scientist,Entry Level,Sales Analytics
901,SolutionArchitectIC-2,Solution Architect,IC-2,IaaS and PaaS
902,SoftwareEngineerTechnicalSupportEngineer4,Software Engineer,Technical Support Engineer 4,Technical Support
903,SoftwareEngineerSoftwareEngineerVIII,Software Engineer,Software Engineer VIII,Distributed Systems (Back-End)
904,SoftwareEngineeringManagerSr.SoftwareEngineeringManager,Software Engineering Manager,Sr. Software Engineering Manager,API Development (Back-End)
905,SoftwareEngineerSoftwareengineer1,Software Engineer,Software engineer 1,ML / AI
906,"SoftwareEngineerResearchEngineer,Senior",Software Engineer,"Research Engineer, Senior",ML / AI
907,DataScientistSDE3,Data Scientist,SDE3,ML / AI
908,SoftwareEngineeringManagerP4,Software Engineering Manager,P4,Distributed Systems (Back-End)
909,SoftwareEngineerSeniorDirector,Software Engineer,Senior Director,Infrastructure
910,SolutionArchitectE3,Solution Architect,E3,DevOps
911,DataScientistGrade7,Data Scientist,Grade 7,ML / AI
912,ProductManager8,Product Manager,8,ML / AI
913,ProductDesignerManager(L6),Product Designer,Manager (L6),Cloud
914,ProductManagerPM6,Product Manager,PM6,Networking
915,SoftwareEngineeringManagerT26,Software Engineering Manager,T26,Full Stack
916,DataScientistE6,Data Scientist,E6,Data Scientist
917,DataScientistDataScientist,Data Scientist,Data Scientist,ML / AI
918,SoftwareEngineerLeadengineer,Software Engineer,Lead engineer,Distributed Systems (Back-End)
919,SoftwareEngineerVicePresident;LeadCnsltTechAppEng,Software Engineer,Vice President; Lead Cnslt Tech App Eng,API Development (Back-End)
920,DataScientistSr.Manager,Data Scientist,Sr. Manager,Data science
921,SolutionArchitectT3,Solution Architect,T3,DevOps
922,SoftwareEngineerSeniorsoftwaredeveloper,Software Engineer,Senior software developer,Distributed Systems (Back-End)
923,ProductManagerPrincipalEngineer,Product Manager,Principal Engineer,Networking
924,SoftwareEngineerMemberTechnicalStaffiii,Software Engineer,Member Technical Staff iii,API Development (Back-End)
925,SoftwareEngineerg12,Software Engineer,g12,clients
926,SoftwareEngineerApplicationDeveloper,Software Engineer,Application Developer,Service Management
927,ProductDesignerM2,Product Designer,M2,Mechanical engineering
928,SoftwareEngineeringManagerG18,Software Engineering Manager,G18,Distributed Systems (Back-End)
929,SoftwareEngineerSeniorSquadStep,Software Engineer,Senior Squad Step,Distributed Systems (Back-End)
930,SolutionArchitectIC2,Solution Architect,IC2,ML / AI
931,SoftwareEngineeringManagerSoftwareDevManager,Software Engineering Manager,Software Dev Manager,Full Stack
932,SalesL7,Sales,L7,Sales
933,DataScientistGrade10,Data Scientist,Grade 10,ML / AI
934,SoftwareEngineerICB3,Software Engineer,ICB 3,Firmware
935,SoftwareEngineerLeadEngineer,Software Engineer,Lead Engineer,Mobile (iOS + Android)
936,SolutionArchitectLead,Solution Architect,Lead,Distributed Systems (Back-End)
937,ProductManagerL5SDM,Product Manager,L5 SDM,iOS
938,SolutionArchitectSeniorSolutionsEngineer,Solution Architect,Senior Solutions Engineer,Solutions Engineer
939,ProductManagerIC-3,Product Manager,IC-3,Web Development (Front-End)
940,SoftwareEngineerITC3,Software Engineer,ITC3,DevOps
941,SoftwareEngineerSoftwareEngineer(SWE)I,Software Engineer,Software Engineer (SWE) I,API Development (Back-End)
942,DataScientistLeadMTS,Data Scientist,Lead MTS,ML / AI
943,ProductManagerT4,Product Manager,T4,API Development (Back-End)
944,SolutionArchitect61,Solution Architect,61,ML / AI
945,ProductDesignerSeniormanager,Product Designer,Senior manager,UX
946,DataScientistVP,Data Scientist,VP,ML / AI
947,ProductManagerE23,Product Manager,E23,Full Stack
948,SolutionArchitectAssociateManager,Solution Architect,Associate Manager,DevOps
949,SoftwareEngineerIC7,Software Engineer,IC7,Full Stack
950,DataScientistBioinformaticsScientist,Data Scientist,Bioinformatics Scientist,bioinformatics
951,SoftwareEngineeringManagerManager(L6),Software Engineering Manager,Manager (L6),Testing (SDET)
952,ProductManagerCL3,Product Manager,CL3,E-Commerce
953,SoftwareEngineerPrincipleEnginner,Software Engineer,Principle Enginner,API Development (Back-End)
954,SoftwareEngineerVP,Software Engineer,VP,Distributed Systems (Back-End)
955,SoftwareEngineerMTSV,Software Engineer,MTS V,Distributed Systems (Back-End)
956,SoftwareEngineersoftwareengineer,Software Engineer,software engineer,Distributed Systems (Back-End)
957,ProductManagerlevel2,Product Manager,level 2,Full Stack
958,SoftwareEngineerprincipal,Software Engineer,principal,Networking
959,ProductManagerAdvisoryOfferingManager,Product Manager,Advisory Offering Manager,Full Stack
960,SoftwareEngineerNewGradL3,Software Engineer,New Grad L3,Full Stack
961,ProductManagerSeniorManager,Product Manager,Senior Manager,AR/VR
962,DataScientistSeniorMTS,Data Scientist,Senior MTS,Cloud
963,ProductManagerE3,Product Manager,E3,DevOps
964,SoftwareEngineeringManagerTeamLeader,Software Engineering Manager,Team Leader,API Development (Back-End)
965,DataScientistIC2,Data Scientist,IC2,Data
966,ProductDesignerICT3,Product Designer,ICT3,iOS
967,Marketingseniormanager,Marketing,senior manager,Marketing
968,SoftwareEngineerT28,Software Engineer,T28,Distributed Systems (Back-End)
969,DataScientist5a,Data Scientist,5a,Ds
970,SoftwareEngineerRegularDevelopmentEngineer,Software Engineer,Regular Development Engineer,C/C++
971,ProductManagerL7.5,Product Manager,L7.5,ML / AI
972,HardwareEngineer8,Hardware Engineer,8,hardware design
973,SoftwareEngineeringManagerPrincipalEngineer,Software Engineering Manager,Principal Engineer,Networking
974,SoftwareEngineerSDE5,Software Engineer,SDE 5,Web Development (Front-End)
975,SoftwareEngineerSquadStep,Software Engineer,Squad Step,Full Stack
976,SoftwareEngineerBand10,Software Engineer,Band 10,Distributed Systems (Back-End)
977,SolutionArchitect46,Solution Architect,46,Interfacing
978,ProductDesignerExperiencedUXDesigner,Product Designer,Experienced UX Designer,ML / AI
979,SolutionArchitect9,Solution Architect,9,Full Stack
980,SoftwareEngineerP8-StaffSoftwareEngineer,Software Engineer,P8 - Staff Software Engineer,ML / AI
981,DataScientistMemberofTechnicalStaff3,Data Scientist,Member of Technical Staff 3,ML / AI
982,ProductDesignerGrade9,Product Designer,Grade 9,ASIC design
983,SoftwareEngineerLevel6,Software Engineer,Level 6,Full Stack
984,SolutionArchitectM3,Solution Architect,M3,professional services
985,SoftwareEngineerPrincipalArchitect,Software Engineer,Principal Architect,Distributed Systems (Back-End)
986,SoftwareEngineerSWE,Software Engineer,SWE,API Development (Back-End)
987,SoftwareEngineerp2,Software Engineer,p2,Full Stack
988,SalesSeniorDirector,Sales,Senior Director,Sales
989,SoftwareEngineeringManagerIC4,Software Engineering Manager,IC4,ML / AI
990,BusinessAnalystL1,Business Analyst,L1,IT
991,ProductManagerL7(SrManager),Product Manager,L7 (Sr Manager),Mobile (iOS + Android)
992,ProductManagerL67,Product Manager,L67,ML / AI
993,DataScientistL1,Data Scientist,L1,ML / AI
994,HardwareEngineerICT5,Hardware Engineer,ICT5,Hardware Engineering
995,ProductManagerL11,Product Manager,L11,Security
996,DataScientistDataScientistL1,Data Scientist,Data Scientist L1,ML / AI
997,SoftwareEngineerL4(Senior),Software Engineer,L4 (Senior),Full Stack
998,SoftwareEngineerSeniorDataEngineer,Software Engineer,Senior Data Engineer,ML / AI
999,HardwareEngineerGrade5,Hardware Engineer,Grade 5,Physical Design
1000,ProductManager3,Product Manager,3,API Development (Back-End)
1001,SolutionArchitectIC-5,Solution Architect,IC-5,DevOps
1002,HardwareEngineerGrade6,Hardware Engineer,Grade 6,verification
1003,SoftwareEngineerA2,Software Engineer,A2,Full Stack
1004,SoftwareEngineerT8,Software Engineer,T8,Distributed Systems (Back-End)
1005,SoftwareEngineeringManagerL8Director,Software Engineering Manager,L8 Director,Full Stack
1006,SoftwareEngineerSeniorAssociateL2,Software Engineer,Senior Associate L2,Web Development (Front-End)
1007,BusinessAnalystC01,Business Analyst,C01,IT
1008,SoftwareEngineerMasterSoftwareEngineer,Software Engineer,Master Software Engineer,DevOps
1009,SoftwareEngineerict3,Software Engineer,ict3,API Development (Back-End)
1010,ProductManagerGPM,Product Manager,GPM,Distributed Systems (Back-End)
1011,HardwareEngineerSenior,Hardware Engineer,Senior,Design Verification
1012,SoftwareEngineerSeniorsoftwareengineer2,Software Engineer,Senior software engineer 2,Distributed Systems (Back-End)
1013,SoftwareEngineerSoftwareDevelopmentEngineer,Software Engineer,Software Development Engineer,Web Development (Front-End)
1014,SoftwareEngineerMTSI,Software Engineer,MTS I,Distributed Systems (Back-End)
1015,HardwareEngineerL3,Hardware Engineer,L3,Space
1016,SoftwareEngineerT22,Software Engineer,T22,Full Stack
1017,SoftwareEngineerLeadsoftwareengineer,Software Engineer,Lead software engineer,Full Stack
1018,ProductDesignerP4,Product Designer,P4,Full Stack
1019,SoftwareEngineerSeniorStaffEng,Software Engineer,Senior Staff Eng,ASIC
1020,SoftwareEngineerLevelIII,Software Engineer,Level III,Web Development (Front-End)
1021,SoftwareEngineerP06,Software Engineer,P06,API Development (Back-End)
1022,ProductManagerIC3PM,Product Manager,IC3 PM,iOS
1023,ProductDesignerIC,Product Designer,IC,Design
1024,HardwareEngineerSeniorEngineer,Hardware Engineer,Senior Engineer,Architect
1025,HardwareEngineerMTSEngineer,Hardware Engineer,MTS Engineer,Architect
1026,HardwareEngineerSMTSEngineer,Hardware Engineer,SMTS Engineer,Architect
1027,ProductManagerL62,Product Manager,L62,Program Management
1028,SoftwareEngineerSiteReliabilityEngineer,Software Engineer,Site Reliability Engineer,DevOps
1029,SolutionArchitectICT5,Solution Architect,ICT5,Security
1030,ProductManagermanager,Product Manager,manager,HIT
1031,SoftwareEngineerProductEngineer,Software Engineer,Product Engineer,Web Development (Front-End)
1032,SoftwareEngineerSoftwareDeveloperII,Software Engineer,Software Developer II,API Development (Back-End)
1033,SoftwareEngineerSoftwareDeveloperIII,Software Engineer,Software Developer III,API Development (Back-End)
1034,HardwareEngineerL6,Hardware Engineer,L6,DevOps
1035,SoftwareEngineerSE,Software Engineer,SE,Distributed Systems (Back-End)
1036,SoftwareEngineerSoftwareEngjneer,Software Engineer,Software Engjneer,Web Development (Front-End)
1037,SoftwareEngineerRE2,Software Engineer,RE2,Full Stack
1038,SolutionArchitectStaffEngineer2,Solution Architect,Staff Engineer 2,Sales
1039,ProductManagerAssociate,Product Manager,Associate,Mobile (iOS + Android)
1040,SoftwareEngineeringManagerGrade7,Software Engineering Manager,Grade 7,Full Stack
1041,MarketingSeniorManager,Marketing,Senior Manager,Marketing
1042,SoftwareEngineersoftwareengineer3,Software Engineer,software engineer 3,Distributed Systems (Back-End)
1043,HardwareEngineerL64,Hardware Engineer,L64,Hardware
1044,HardwareEngineerG4,Hardware Engineer,G4,Verification
1045,SolutionArchitect7,Solution Architect,7,Solutions Architecture
1046,SoftwareEngineer100,Software Engineer,100,DevOps
1047,HardwareEngineerI10,Hardware Engineer,I10,ML / AI
1048,SoftwareEngineerI7,Software Engineer,I7,Distributed Systems (Back-End)
1049,HardwareEngineer7,Hardware Engineer,7,Emulation
1050,ProductManagerD1,Product Manager,D1,Full Stack
1051,HardwareEngineerGrade3,Hardware Engineer,Grade 3,Computer Architecture
1052,HumanResourcesBand10,Human Resources,Band 10,HR
1053,SoftwareEngineerSoftwareengineer(NewGrad),Software Engineer,Software engineer (New Grad),Full Stack
1054,ProductManagerT3,Product Manager,T3,Mobile (iOS + Android)
1055,SoftwareEngineerM4,Software Engineer,M4,Android
1056,SoftwareEngineerI6,Software Engineer,I6,Full Stack
1057,SoftwareEngineer23,Software Engineer,23,ML / AI
1058,SoftwareEngineersr.staffengineer,Software Engineer,sr. staff engineer,Distributed Systems (Back-End)
1059,HardwareEngineerGrade8,Hardware Engineer,Grade 8,Systems
1060,SoftwareEngineerTechnologist,Software Engineer,Technologist,Testing (SDET)
1061,ProductDesignerICT2,Product Designer,ICT2,Special Projects (R&D)
1062,SoftwareEngineeringManagerSrSoftwareEngineerManager,Software Engineering Manager,Sr Software Engineer Manager,Distributed Systems (Back-End)
1063,SoftwareEngineerIC3-1,Software Engineer,IC3-1,Full Stack
1064,MechanicalEngineer60,Mechanical Engineer,60,Utilities
1065,HardwareEngineerIC2,Hardware Engineer,IC2,System Design
1066,HardwareEngineerT5,Hardware Engineer,T5,Hardware
1067,HardwareEngineerPMTS,Hardware Engineer,PMTS,System Design
1068,ProductDesigneri7,Product Designer,i7,Web Development (Front-End)
1069,HardwareEngineer2,Hardware Engineer,2,Testing (SDET)
1070,SolutionArchitectStaffEngineer,Solution Architect,Staff Engineer,Full Stack
1071,SoftwareEngineeringManagerL,Software Engineering Manager,L,DevOps
1072,SoftwareEngineeringManagerAssociateManager,Software Engineering Manager,Associate Manager,Web Development (Front-End)
1073,HardwareEngineerSeniorSpecialist,Hardware Engineer,Senior Specialist,network
